category,language,source_url,local_path,size_bytes
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120517_ A1426_BM_Akta A1426 BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120517_ A1426_BM_Akta A1426 BM.pdf",235560
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120517_ A1426_BI_Act A1426 BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120517_ A1426_BI_Act A1426 BI.pdf",277628
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/856_BM/AKTA A1425.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\AKTA A1425.pdf",374509
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/856_BI/ACT A1425.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\ACT A1425.pdf",401370
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120209_A1424_BM_JW001763 Akta A1424-BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120209_A1424_BM_JW001763 Akta A1424-BM.pdf",284201
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120209_A1424_BI_JW001763 Act A1424-BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120209_A1424_BI_JW001763 Act A1424-BI.pdf",299070
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/854_BM/Akta A1423.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\Akta A1423.pdf",1776072
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/854_BI/Act A1423.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\Act A1423.pdf",1657283
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/853_BM/Akta A1422bm_unlocked.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\Akta A1422bm_unlocked.pdf",312569
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/853_BI/Act A1422.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\Act A1422.pdf",3019595
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120209_A1421_BM_JW001763 Akta A1421-BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120209_A1421_BM_JW001763 Akta A1421-BM.pdf",249724
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120209_A1421_BI_JW001763 Act A1421 (2) -BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120209_A1421_BI_JW001763 Act A1421 (2) -BI.pdf",263351
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120209_A1420_BM_JW001763 Akta A1420 (2)-BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120209_A1420_BM_JW001763 Akta A1420 (2)-BM.pdf",393250
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120209_A1420_BI_JW001763 Act A1420-BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120209_A1420_BI_JW001763 Act A1420-BI.pdf",398719
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/850_BM/18. A1419 KERJA 2012 PINDAAN_unlocked.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\18. A1419 KERJA 2012 PINDAAN_unlocked.pdf",364484
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/850_BI/18. A1419 EMPLOYMENT 2012 AMEND_unlocked.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\18. A1419 EMPLOYMENT 2012 AMEND_unlocked.pdf",393789
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/849_BM/005 - AKTA A1418.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\005 - AKTA A1418.pdf",257653
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/849_BI/005 - ACT A1418.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\005 - ACT A1418.pdf",273277
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120209_A1417_BM_JW001762 Akta A1417(BM).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120209_A1417_BM_JW001762 Akta A1417(BM).pdf",254551
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120209_A1417_BI_JW001762 Act A1417(BI).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120209_A1417_BI_JW001762 Act A1417(BI).pdf",270381
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/847_BM/AKTA A1416.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\AKTA A1416.pdf",257757
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/847_BI/ACT A1416.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\ACT A1416.pdf",274649
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/846_BM/AKTA A1415 (BM).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\AKTA A1415 (BM).pdf",5
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20120209_A1415_BI_JW001762 Act A1415(BI).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20120209_A1415_BI_JW001762 Act A1415(BI).pdf",285566
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/845_BM/AKTA A1414.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\AKTA A1414.pdf",309526
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/845_BI/ACT A1414.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\ACT A1414.pdf",321726
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/844_BM/02. Akta A1413bm_unlocked.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\02. Akta A1413bm_unlocked.pdf",276889
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/844_BI/02. Act A1413bi_unlocked.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\02. Act A1413bi_unlocked.pdf",291111
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/843_BM/AKTA A1412.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\AKTA A1412.pdf",231677
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/843_BI/ACT A1412.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\ACT A1412.pdf",452928
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20111231_A1411_BM_JW001644  (Akta A1411).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20111231_A1411_BM_JW001644  (Akta A1411).pdf",231297
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20111231_A1411_BI_JW001644 (Act A1411).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20111231_A1411_BI_JW001644 (Act A1411).pdf",248889
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20111231_A1410_BM_JW001644 (Akta A1410).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20111231_A1410_BM_JW001644 (Akta A1410).pdf",263537
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20111231_A1410_BI_JW001644 (Act A1410).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20111231_A1410_BI_JW001644 (Act A1410).pdf",279456
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20111231_1409_BM_JW001644  (Akta 1409).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20111231_1409_BM_JW001644  (Akta 1409).pdf",261918
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20111231_1409_BI_JW001644  (Act 1409).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20111231_1409_BI_JW001644  (Act 1409).pdf",278324
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20111230_1408_BM_A1408 BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20111230_1408_BM_A1408 BM.pdf",253998
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20111230_1408_BI_A1408 BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20111230_1408_BI_A1408 BI.pdf",270232
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110915_A1407_BM_A1407 (BM).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110915_A1407_BM_A1407 (BM).pdf",284355
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110915_A1407_BI_A1407 (BI).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110915_A1407_BI_A1407 (BI).pdf",298775
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110915_A1406_BM_A1406 (BM).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110915_A1406_BM_A1406 (BM).pdf",356745
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110915_A1406_BI_A1406 (BI).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110915_A1406_BI_A1406 (BI).pdf",371250
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110915_A1405_BM_A1405 (BM).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110915_A1405_BM_A1405 (BM).pdf",298150
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110915_A1405_BI_A1405 (BI).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110915_A1405_BI_A1405 (BI).pdf",307417
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110818_A1404_BM_A1404 BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110818_A1404_BM_A1404 BM.pdf",309012
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110818_A1404_BI_A1404 BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110818_A1404_BI_A1404 BI.pdf",317798
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110818_A1403_BM_A1403 BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110818_A1403_BM_A1403 BM.pdf",312332
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110818_A1403_BI_A1403 BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110818_A1403_BI_A1403 BI.pdf",362760
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110818_A1402_BM_A1402 BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110818_A1402_BM_A1402 BM.pdf",286358
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/834_BI/ACT A1402.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\ACT A1402.pdf",425131
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/833_BM/AKTA A1401.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\AKTA A1401.pdf",2135298
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/833_BI/ACT A1401.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\ACT A1401.pdf",482330
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/13.Akta A1400.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\13.Akta A1400.pdf",14954998
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/11.Act A1400.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\11.Act A1400.pdf",15024646
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/831_BM/05. Akta A1399_unlocked (1).pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\05. Akta A1399_unlocked (1).pdf",487804
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/831_BI/05. Act A1399_unlocked.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\05. Act A1399_unlocked.pdf",504307
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/829_BM/AKTA A1398.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\AKTA A1398.pdf",619436
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/829_BI/ACT A1398.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\ACT A1398.pdf",606436
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/828_BM/AKTA A1397.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\AKTA A1397.pdf",234277
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/828_BI/ACT A1397.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\ACT A1397.pdf",251188
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110721_1396_BM_Perbekalan Tambahan (2011) 2011 - A1396 BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110721_1396_BM_Perbekalan Tambahan (2011) 2011 - A1396 BM.pdf",254080
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110721_1396_BI_Perbekalan Tambahan (2011) 2011 - A1396 BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110721_1396_BI_Perbekalan Tambahan (2011) 2011 - A1396 BI.pdf",271658
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/826_BM/Akta A1395.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\Akta A1395.pdf",219304
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/826_BI/Act A1395.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\Act A1395.pdf",5
"amendment","MS","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/825_BM/AKTA A1394.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\MS\AKTA A1394.pdf",11113585
"amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/825_BI/ACT A1394.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\EN\ACT A1394.pdf",9063760
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110602_A1393_BM_Akta A1393 BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110602_A1393_BM_Akta A1393 BM.pdf",357675
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110602_A1393_BI_Act A1393BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110602_A1393_BI_Act A1393BI.pdf",371983
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110602_A1392_BM_Akta A1392 BM.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110602_A1392_BM_Akta A1392 BM.pdf",252576
"amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/20110602_A1392_BI_Act A1392 BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\amendment\UNK\20110602_A1392_BI_Act A1392 BI.pdf",271052
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Ord. 42 of 1958-1.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\Ord. 42 of 1958-1.pdf",113113
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 10 of 1960.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\No. 10 of 1960.pdf",894863
"fc_amendment","EN","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/1006140_BI/NO. 14 OF 1962.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\EN\NO. 14 OF 1962.pdf",2043911
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 14 of 1962.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\No. 14 of 1962.pdf",864870
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No.25 of 1964 BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\No.25 of 1964 BI.pdf",177962
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No.19 of 1964 BI.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\No.19 of 1964 BI.pdf",110442
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 31 of 1965.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\No. 31 of 1965.pdf",321317
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Constitution and Malaysia Act (Amedment) Act 1965 [No. 31 of 1965].pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\Constitution and Malaysia Act (Amedment) Act 1965 [No. 31 of 1965].pdf",0
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Akta 31.1965.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\Akta 31.1965.pdf",320870
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 53 of 1965.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\No. 53 of 1965.pdf",195900
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Akta 53.1965.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\Akta 53.1965.pdf",0
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 59 of 1966.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\No. 59 of 1966.pdf",388506
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 68 of 1966.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\No. 68 of 1966.pdf",148465
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/No. 27 of 1968.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\No. 27 of 1968.pdf",62609
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act A1.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\Act A1.pdf",55371
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Act A30.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\Act A30.pdf",143669
"fc_amendment","UNK","https://lom.agc.gov.my/ilims/upload/portal/akta/outputaktap/Akta A30.pdf","C:\Users\huiyee\OneDrive\Documents\claude\playground\malaysia_law\pdfs\fc_amendment\UNK\Akta A30.pdf",159150
